,TICKET_ID,LIBELLE_ENCODED
56779,34552142,7
56780,34552142,260
56781,34702631,261
56782,34702631,277
56783,34702631,904
56784,34702631,539
56785,34702631,260
56786,35246922,599
56787,35246922,845
56788,35246922,125
56789,35246922,595
56790,35478858,277
56791,35478858,971
56792,35478858,904
56793,35894800,698
56794,35894800,130
56795,35894800,692
56796,35894800,576
56797,35894800,260
56798,36364364,605
56799,36364364,605
56800,36364364,715
56801,36364364,610
56802,36364364,610
56803,36364364,604
56804,36364364,604
56805,33512804,1016
56806,33775422,380
56807,33775422,904
56808,35003772,150
56809,35003772,303
56810,35003772,812
56811,35189314,1016
56812,35548375,150
56813,35548375,510
56814,36135189,815
56815,33357807,69
56816,33357807,67
56817,33357807,65
56818,34747275,1126
56819,34747275,1125
56820,34747275,933
56821,35005629,397
56822,35293672,296
56823,35293672,397
56824,35778677,868
56825,35778677,726
56826,35778677,911
56827,35994051,698
56828,35994051,692
56829,35994051,283
56830,35994051,54
56831,35994051,32
56832,35994051,597
56833,36203134,904
56834,36203134,658
56835,33955657,525
56836,33955657,93
56837,33955657,840
56838,33955657,600
56839,34268964,154
56840,34268964,711
56841,34929292,708
56842,34929292,510
56843,35539308,510
56844,35733924,1016
56845,35733924,88
56846,35733924,124
56847,33484025,1101
56848,33484025,1099
56849,33484025,595
56850,34071161,1136
56851,34120147,705
56852,34120147,1099
56853,34120147,598
56854,35155565,1136
56855,35155565,585
56856,35155565,702
56857,35155565,623
56858,35155565,849
56859,35155565,1099
56860,35858874,1136
56861,35858874,122
56862,35858874,118
56863,35858874,1099
56864,33042454,889
56865,33042455,1098
56866,33597400,379
56867,33597400,602
56868,33597400,386
56869,33597400,44
56870,33671401,39
56871,33671401,39
56872,33671401,49
56873,33671401,43
56874,33733995,1146
56875,33733995,602
56876,33733995,897
56877,33733995,355
56878,33733995,1147
56879,33898400,1103
56880,33898400,1102
56881,33898400,915
56882,34675075,1100
56883,34675075,915
56884,35062003,602
56885,35062003,125
56886,35228296,573
56887,35228296,1054
56888,35613327,915
56889,33846542,906
56890,33846542,60
56891,34490964,39
56892,34490964,1076
56893,34490964,906
56894,34490964,916
56895,34490964,915
56896,34490964,538
56897,34606626,906
56898,35310386,390
56899,35310386,448
56900,35310386,805
56901,35539266,1199
56902,35539266,623
56903,35539266,916
56904,36423338,604
56905,36423338,628
56906,36423338,915
56907,36480562,713
56908,36480562,839
56909,36480562,397
56910,33151711,1018
56911,33151711,258
56912,33309876,154
56913,33309876,238
56914,33469371,791
56915,33469371,259
56916,33477259,158
56917,33477259,1163
56918,33657872,1125
56919,33657872,138
56920,34432622,548
56921,34432622,1162
56922,34432622,1201
56923,34432622,357
56924,34432622,1000
56925,34432622,1170
56926,34432622,367
56927,34432622,1169
56928,34756829,708
56929,35056680,510
56930,35413847,1125
56931,35413847,138
56932,35413847,429
56933,35832999,1058
56934,35832999,259
56935,36164964,1027
56936,36164964,708
56937,36164964,257
56938,33053203,812
56939,33386913,271
56940,33444280,812
56941,34282086,594
56942,34686906,1120
56943,34921417,303
56944,35237343,812
56945,35493848,257
56946,33020508,745
56947,34011530,847
56948,34011530,227
56949,35516237,364
56950,35516237,386
56951,33470249,1016
56952,33470249,915
56953,33470249,889
56954,33470249,889
56955,36200758,272
56956,36200758,272
56957,36200758,215
56958,36200758,964
56959,36200758,907
56960,36200758,1016
56961,35286373,504
56962,33311280,310
56963,33311280,155
56964,33311280,238
56965,33311280,1049
56966,33446346,1049
56967,33501673,1049
56968,33630782,1059
56969,33630782,1091
56970,33630782,167
56971,33630782,257
56972,33630782,403
56973,33630782,401
56974,33630782,31
56975,33742991,8
56976,33742991,856
56977,33742991,836
56978,33742991,401
56979,33742991,747
56980,33803016,548
56981,33803016,802
56982,33803016,1160
56983,33803016,906
56984,33803016,1233
56985,33803016,1238
56986,33803016,1176
56987,33803016,1220
56988,33803016,1220
56989,33803016,1242
56990,34105169,1026
56991,34105169,564
56992,34105169,1004
56993,34105169,57
56994,34671122,8
56995,34671122,931
56996,34671122,238
56997,34671122,343
56998,35427307,1126
56999,35427307,792
57000,35427307,708
57001,35427307,1010
57002,35427307,349
57003,35643768,248
57004,35643768,1048
57005,35643768,1050
57006,35643768,8
57007,35643768,961
57008,35643768,818
57009,35643768,325
57010,35767130,214
57011,35767130,13
57012,35767130,1017
57013,35767130,856
57014,35767130,207
57015,36170750,386
57016,36170750,257
57017,36170751,53
57018,36170751,54
57019,36342329,248
57020,36342329,912
57021,36342329,1066
57022,36342329,856
57023,36342329,792
57024,36342329,746
57025,36342329,325
57026,36374404,39
57027,36374404,755
57028,36374404,82
57029,36374404,245
57030,36374404,243
57031,36374404,774
57032,36374404,69
57033,36374404,383
57034,36374404,901
57035,36374404,363
57036,34584500,729
57037,34584500,812
57038,34584500,296
57039,34584500,1071
57040,35693664,441
57041,35693664,461
57042,36356238,488
57043,36356238,661
57044,36356238,1258
57045,36356238,665
57046,36356238,242
57047,36356238,68
57048,36356238,429
57049,36356238,898
57050,36356238,355
57051,36356238,750
57052,33335523,600
57053,33335523,600
57054,34418762,594
57055,34418762,598
57056,34567252,304
57057,34567252,1153
57058,35345753,1227
57059,35345753,281
57060,33062638,88
57061,33062638,100
57062,33062638,1097
57063,33121044,14
57064,33121044,857
57065,34275693,1091
57066,34275693,1069
57067,34275693,600
57068,34680826,584
57069,34680826,1047
57070,34680826,92
57071,34680826,849
57072,34680826,970
57073,34680826,46
57074,34680826,1140
57075,35009376,172
57076,35301044,149
57077,35301044,1193
57078,35301044,281
57079,35607353,269
57080,35607353,115
57081,35607353,125
57082,35607353,88
57083,35607353,1098
57084,35931700,584
57085,35931700,858
57086,35931700,597
57087,36252697,585
57088,36252697,666
57089,36252697,242
57090,36252697,258
57091,36252697,67
57092,36252697,898
57093,36252697,765
57094,36252697,355
57095,36252697,750
57096,36252697,914
57097,35095221,887
57098,35980458,90
57099,35980458,978
57100,36402375,887
57101,33605149,1
57102,33802906,121
57103,33802906,269
57104,33802906,845
57105,33802906,1098
57106,33802906,597
57107,34775044,18
57108,34775044,403
57109,34775044,257
57110,34995772,1075
57111,35204910,125
57112,35204910,121
57113,35204910,597
57114,35634673,18
57115,35634673,7
57116,35634673,996
57117,35756481,18
57118,35756481,564
57119,35951699,1088
57120,35951699,597
57121,36109573,402
57122,36109573,125
57123,36109573,597
57124,36109682,248
57125,36109682,298
57126,33143789,1002
57127,33572360,1243
57128,33572360,1238
57129,33572360,1239
57130,33597885,44
57131,33597885,1242
57132,33767647,1239
57133,33864670,1188
57134,33864670,399
57135,34037370,1196
57136,34037370,1216
57137,34169248,1154
57138,34169248,1240
57139,34169248,255
57140,34417609,1162
57141,34417609,1233
57142,34813460,216
57143,35417427,1155
57144,35417427,935
57145,35687575,39
57146,35687575,1225
57147,35882007,630
57148,35882007,578
57149,35882007,1249
57150,36098357,1233
57151,36098357,1249
57152,33282941,1016
57153,33282941,915
57154,35488072,1016
57155,33431663,1116
57156,33431663,277
57157,33431663,365
57158,33740473,1126
57159,34113887,277
57160,34113887,633
57161,34353807,26
57162,34412766,365
57163,34412766,365
57164,34981854,729
57165,36487207,161
57166,36487207,1051
57167,33854645,310
57168,35272535,1016
57169,36397890,596
57170,36504003,304
57171,36504003,632
57172,36504003,596
57173,33298444,907
57174,33298444,789
57175,33298444,993
57176,33555359,1101
57177,33555359,257
57178,33555359,296
57179,33657852,216
57180,33657852,805
57181,34003688,907
57182,34003688,596
57183,34003688,789
57184,34353816,858
57185,34353816,907
57186,34353816,789
57187,34955426,397
57188,34955426,911
57189,35387413,586
57190,35387413,623
57191,35387413,257
57192,35387413,57
57193,35598423,1019
57194,35598423,964
57195,35598423,633
57196,35879895,907
57197,35879895,257
57198,34387582,729
57199,34387582,842
57200,35083456,125
57201,35083456,767
57202,35119298,702
57203,35119298,849
57204,35796203,294
57205,36148036,1100
57206,36337153,325
57207,33309865,708
57208,33309865,747
57209,33949576,708
57210,33949576,319
57211,34387627,708
57212,34387627,746
57213,34743489,1111
57214,34743489,708
57215,34743489,327
57216,34743489,718
57217,34824391,1053
57218,35352142,708
57219,35352142,386
57220,35352142,1053
57221,35352142,747
57222,35352142,747
57223,36133213,1126
57224,36133213,1016
57225,36133213,747
57226,33064944,430
57227,33064944,780
57228,33255715,63
57229,33255715,71
57230,33255715,65
57231,33614130,729
57232,33614130,844
57233,33614130,1071
57234,34085714,729
57235,34085714,459
57236,34387619,343
57237,34387619,260
57238,34465874,844
57239,34465874,780
57240,35028970,1105
57241,35028970,779
57242,35826134,32
57243,35826134,780
57244,33064844,345
57245,33442770,157
57246,33442770,1126
57247,33442770,1146
57248,33442770,515
57249,33442770,918
57250,33442770,735
57251,33442770,1095
57252,33442770,339
57253,34223908,636
57254,34223908,157
57255,34264093,300
57256,34618103,1100
57257,34618103,577
57258,34618103,339
57259,34837984,108
57260,35104706,918
57261,35466063,633
57262,36417516,236
57263,36417516,53
57264,36417516,692
57265,36417516,283
57266,36417516,54
57267,36417516,157
57268,36417516,1095
57269,36509775,165
57270,36509775,74
57271,36509775,1098
57272,36509775,1069
57273,36509775,1135
57274,36509776,218
57275,32966878,1016
57276,32966878,593
57277,33199268,1117
57278,33199268,593
57279,33586463,310
57280,33586463,593
57281,33799043,600
57282,33942430,1147
57283,33942430,1135
57284,33991953,1147
57285,33991953,596
57286,34003665,1147
57287,34210826,335
57288,34279681,845
57289,34279681,931
57290,34618090,845
57291,34618090,156
57292,35056642,1135
57293,35413866,596
57294,35643159,845
57295,35643159,1147
57296,36133154,125
57297,36133154,1095
57298,34364099,335
57299,34833689,261
57300,34833689,963
57301,34833689,365
57302,33690559,138
57303,33690559,60
57304,34185293,1256
57305,34185293,1257
57306,34194623,488
57307,34194623,408
57308,34194623,424
57309,34194623,1140
57310,34506448,729
57311,34506448,729
57312,34506448,729
57313,34506448,1256
57314,34506448,845
57315,34506448,717
57316,34506448,719
57317,35011501,303
57318,35011501,303
57319,35011501,281
57320,35148442,1104
57321,35148442,845
57322,36240599,1117
57323,36240599,110
57324,33405640,805
57325,35329680,912
57326,35329680,390
57327,35842332,698
57328,35842332,230
57329,35842332,692
57330,35842332,379
57331,35104528,217
57332,35104528,155
57333,33167777,155
57334,33167777,257
57335,33167777,1088
57336,33464405,207
57337,33504307,1077
57338,33504307,1018
57339,33671434,551
57340,33671434,1099
57341,33671434,634
57342,33889630,257
57343,33889630,45
57344,34392341,1018
57345,34559709,1024
57346,35062437,803
57347,35719088,805
57348,36101743,257
57349,36260412,116
57350,36260412,1022
57351,33020362,809
57352,33020362,60
57353,33020362,446
57354,33020362,1099
57355,34112037,383
57356,34512498,383
57357,34512498,1099
57358,34512498,1097
57359,35774041,455
57360,35985937,721
57361,35985937,383
57362,36430748,909
57363,36430748,369
57364,36430748,433
57365,36430748,433
57366,33058081,1186
57367,33058081,1173
57368,33120583,984
57369,33120583,1194
57370,33392029,7
57371,33392029,805
57372,33503482,257
57373,33503482,535
57374,33503482,1172
57375,33804368,546
57376,33804368,7
57377,33874416,238
57378,33874416,7
57379,34038013,895
57380,34286118,751
57381,34289499,932
57382,34289499,931
57383,34289499,895
57384,34459124,1136
57385,34459124,1100
57386,34459124,1129
57387,34459124,43
57388,34459124,7
57389,34661089,805
57390,34859141,1120
57391,34859141,895
57392,34859141,1135
57393,35076639,588
57394,35076639,586
57395,35076639,39
57396,35076639,585
57397,35076639,125
57398,35076639,43
57399,35076639,7
57400,35394166,7
57401,35394166,7
57402,35394166,805
57403,35420856,1000
57404,35771411,7
57405,36091758,668
57406,36410172,985
57407,36456361,602
57408,36456361,379
57409,33037046,304
57410,33375273,568
57411,33375273,568
57412,33375273,1055
57413,33856195,304
57414,33960461,568
57415,33960461,120
57416,34731016,568
57417,34731016,304
57418,36002137,304
57419,36002137,304
57420,35157525,652
57421,36508561,53
57422,36508561,652
57423,33765458,595
57424,33765458,598
57425,35842631,698
57426,35842631,125
57427,36149011,324
57428,34179165,568
57429,34179165,1016
57430,34179165,1088
57431,34179165,7
57432,34802779,269
57433,34802779,1088
57434,34802779,7
57435,34802779,1023
57436,35107143,1024
57437,35107143,7
57438,35378347,269
57439,35378347,1062
57440,35378347,1023
57441,35869003,269
57442,35869003,1016
57443,33264256,1058
57444,33264256,912
57445,33908761,718
57446,35544057,1126
57447,33299419,795
57448,33299419,794
57449,33299419,746
57450,33299419,746
57451,33462524,742
57452,33730810,746
57453,33730810,791
57454,33886912,654
57455,33992168,742
57456,33992168,746
57457,34304578,729
57458,34304578,654
57459,34304578,654
57460,34304578,746
57461,34304578,791
57462,34869630,746
57463,34869630,746
57464,34869630,791
57465,34869630,791
57466,35204301,654
57467,35204301,652
57468,35342004,654
57469,35450770,746
57470,35625505,718
57471,35642063,61
57472,35642063,791
57473,36064887,766
57474,36064887,71
57475,36064887,718
57476,36064887,791
57477,32969956,768
57478,32969956,253
57479,32969956,589
57480,32969956,580
57481,32985718,580
57482,32985718,61
57483,33429600,120
57484,33429600,596
57485,33429600,581
57486,33571410,1100
57487,34006123,310
57488,34522995,126
57489,34945974,126
57490,34945974,904
57491,34945974,911
57492,35120928,63
57493,35120928,95
57494,35120928,932
57495,35258360,126
57496,35258360,125
57497,36446750,698
57498,36446750,692
57499,36454056,698
57500,36454056,611
57501,33064774,568
57502,33064774,1091
57503,33097356,272
57504,33097356,257
57505,33649525,1092
57506,34336003,63
57507,34535927,272
57508,34535927,272
57509,34535927,272
57510,35289399,705
57511,35289399,7
57512,36417550,272
57513,33854647,1230
57514,33854647,1154
57515,33854647,1242
57516,35894732,1151
57517,33255691,57
57518,34955538,1117
57519,34955538,383
57520,33256401,64
57521,33256401,1197
57522,33256401,1242
57523,33256401,672
57524,33256401,368
57525,33649136,1077
57526,33649136,825
57527,33649136,44
57528,33649136,668
57529,33649136,367
57530,34872174,568
57531,34872174,1160
57532,34872174,908
57533,34872174,929
57534,36286795,906
57535,36286795,907
57536,36286795,707
57537,36286795,165
57538,36286795,165
57539,36286795,837
57540,33003129,24
57541,33003129,1074
57542,33032886,568
57543,33032886,568
57544,33032886,4
57545,33032886,385
57546,34275699,170
57547,34275699,702
57548,34275699,708
57549,34275699,19
57550,34814285,154
57551,35014947,281
57552,35014948,125
57553,35441157,126
57554,35441157,126
57555,35441157,121
57556,35757438,573
57557,35757438,319
57558,35757438,343
57559,36443577,908
57560,36443577,807
57561,32943954,120
57562,33315978,570
57563,33315978,4
57564,33315978,966
57565,33966410,570
57566,33966410,1092
57567,33966410,170
57568,34232068,123
57569,34645481,570
57570,34645481,1092
57571,35263875,966
57572,35839923,570
57573,35839923,170
57574,35839923,123
57575,36459545,236
57576,36459545,629
57577,33569555,320
57578,33569555,26
57579,33972608,339
57580,34213692,277
57581,34723196,568
57582,35179257,568
57583,35179257,847
57584,36438004,27
57585,36438004,316
57586,33175252,272
57587,33175252,269
57588,33175252,271
57589,34923722,619
57590,33197316,497
57591,33197316,464
57592,33197316,1183
57593,33197316,1176
57594,33197316,1176
57595,33276012,1167
57596,34282342,1096
57597,34282342,1096
57598,34282342,126
57599,34282342,124
57600,34282342,729
57601,34282342,714
57602,34282342,751
57603,34282342,751
57604,35235320,180
57605,36452133,698
57606,36452133,230
57607,36452133,738
57608,36452133,692
57609,36452133,283
57610,36452133,630
57611,36506035,574
57612,36506035,70
57613,36506035,757
57614,33251179,4
57615,33254715,847
57616,33254715,645
57617,33254715,374
57618,33254715,279
57619,33254715,279
57620,33254715,225
57621,33808909,306
57622,33809073,339
57623,34232778,335
57624,34366464,1160
57625,34366464,1243
57626,34366464,1244
57627,34366464,1248
57628,35294881,623
57629,35294881,257
57630,35429448,623
57631,35556029,1162
57632,35556029,1207
57633,35556029,1196
57634,35556029,1233
57635,35556029,1241
57636,35556029,1220
57637,35556029,1248
57638,35660887,126
57639,35660887,257
57640,35660887,124
57641,35891559,629
57642,35891559,229
57643,36128136,257
57644,36128136,257
57645,33096181,90
57646,33096181,827
57647,33096181,257
57648,33096181,794
57649,33096181,746
57650,33096181,254
57651,33649516,90
57652,33649516,794
57653,33649516,746
57654,33925035,90
57655,33925035,702
57656,33925035,849
57657,33925035,257
57658,34223877,270
57659,34223877,794
57660,34223877,746
57661,34223877,254
57662,34535953,888
57663,34535953,257
57664,34535953,1170
57665,35092819,270
57666,35092819,932
57667,35092819,794
57668,35092819,746
57669,35557346,822
57670,35557346,257
57671,35557346,794
57672,35557346,746
57673,35557346,207
57674,35922838,271
57675,36364219,988
57676,36364219,271
57677,36364219,257
57678,36364219,925
57679,36364219,839
57680,36397917,546
57681,36397917,993
57682,33087041,1088
57683,33282928,708
57684,33282928,805
57685,33460932,1088
57686,33649484,1018
57687,33764885,257
57688,33991906,1088
57689,34164681,11
57690,34164681,751
57691,34164681,44
57692,34376206,124
57693,34376206,1126
57694,34376206,729
57695,34376206,123
57696,34784771,810
57697,34784771,708
57698,34784771,1088
57699,35104672,124
57700,35104672,125
57701,35104672,257
57702,35509993,124
57703,35509993,123
57704,36133212,1126
57705,36133212,123
57706,36133212,641
57707,36487239,123
57708,36487239,810
57709,36487239,708
57710,36487239,765
57711,33413281,155
57712,33413281,238
57713,33413281,82
57714,34129794,982
57715,34808499,155
57716,34808499,238
57717,34808499,158
57718,34808499,82
57719,35203770,82
57720,36120297,281
57721,36199532,1
57722,36199532,759
57723,36199532,759
57724,33028083,1003
57725,34575828,1126
57726,34575828,1099
57727,34975454,1092
57728,34975454,161
57729,34975454,165
57730,32951587,1061
57731,32951587,281
57732,33068931,833
57733,33068931,227
57734,33068931,747
57735,33284520,88
57736,33414346,158
57737,33471626,1234
57738,33471626,257
57739,33697496,270
57740,33697496,895
57741,33697496,1028
57742,33847014,1234
57743,33847014,1218
57744,33847014,1240
57745,33847014,32
57746,33937487,1185
57747,34021077,257
57748,34185899,257
57749,34185899,7
57750,34254179,702
57751,34254179,708
57752,34254179,227
57753,34435857,1048
57754,34523655,155
57755,34523655,7
57756,34523655,747
57757,34523655,298
57758,34827726,838
57759,34827726,281
57760,34827726,1168
57761,35031759,849
57762,35031759,158
57763,35031759,281
57764,35307045,1028
57765,35556658,32
57766,35556658,747
57767,35556658,298
57768,35949567,7
57769,36070237,452
57770,36070237,211
57771,33190459,809
57772,33190459,957
57773,33872594,809
57774,34465136,809
57775,34911795,809
57776,35311024,809
57777,35789559,809
57778,36277417,809
57779,35418487,67
57780,35418487,71
57781,33435826,157
57782,33464580,124
57783,33464580,836
57784,34058395,319
57785,34474148,304
57786,34474148,155
57787,35111445,568
57788,36069507,325
57789,36139722,318
57790,33026630,779
57791,33362606,779
57792,33591307,281
57793,33684552,281
57794,33892797,779
57795,34459601,281
57796,35366012,95
57797,35366012,281
57798,35366012,1184
57799,35859011,284
57800,35859011,281
57801,36116224,284
57802,36116224,1164
57803,36453552,281
57804,34047894,281
57805,34445035,779
57806,34445035,1001
57807,34445035,45
57808,35158982,779
57809,35158982,779
57810,35158982,281
57811,35416393,779
57812,35927266,692
57813,35927266,779
57814,33894189,124
57815,33894189,905
57816,35304126,570
57817,35304126,1076
57818,35304126,305
57819,36277414,1096
57820,36277414,143
57821,36277414,305
57822,33306612,1096
57823,33306612,257
57824,34013419,845
57825,34013419,595
57826,34136791,843
57827,34136791,1122
57828,34136791,257
57829,34136791,625
57830,34198961,568
57831,34198961,303
57832,34198961,573
57833,34198961,578
57834,34198961,61
57835,34198961,1053
57836,34198961,71
57837,34198961,900
57838,34198961,1099
57839,34198961,29
57840,34208351,304
57841,34208351,29
57842,34350481,586
57843,34350481,587
57844,34350481,585
57845,34350481,948
57846,34350481,260
57847,34630269,908
57848,34630269,7
57849,35164281,544
57850,35423045,1103
57851,35423045,596
57852,35564089,573
57853,35564089,260
57854,35987552,698
57855,35987552,698
57856,35987552,692
57857,35987552,692
57858,35987552,576
57859,35987552,576
57860,35987552,260
57861,34559389,568
57862,35228168,568
57863,32969485,271
57864,33331309,1024
57865,33444955,779
57866,33444955,1016
57867,33741802,779
57868,33926089,779
57869,34588429,779
57870,34588429,708
57871,34922816,1088
57872,34993804,296
57873,35178406,779
57874,35373099,122
57875,35373099,390
57876,35373099,596
57877,35373099,595
57878,35537463,779
57879,35879215,108
57880,35879215,296
57881,35879215,886
57882,36083547,779
57883,36168968,1024
57884,36168968,1023
57885,33042448,1011
57886,33042448,298
57887,33190436,1011
57888,33190436,579
57889,33436034,1011
57890,33560697,298
57891,33859791,1011
57892,33859791,298
57893,33917783,303
57894,33917783,702
57895,33917783,180
57896,33917783,255
57897,34155610,1011
57898,34216043,1153
57899,34216043,298
57900,34526415,270
57901,34674972,812
57902,34674972,1011
57903,34674972,594
57904,34761703,303
57905,35047436,298
57906,35047436,594
57907,35228247,1011
57908,35228247,298
57909,35527127,298
57910,35648183,595
57911,35884535,594
57912,36228830,698
57913,36228830,53
57914,36228830,789
57915,36228830,298
57916,33915416,402
57917,33915416,402
57918,33915416,275
57919,34132560,4
57920,34132560,275
57921,35914301,402
57922,35914301,963
57923,35914301,441
57924,34400440,310
57925,35105783,261
57926,33445482,257
57927,33445482,123
57928,33445482,123
57929,33445482,123
57930,33445482,123
57931,33677126,242
57932,33677126,67
57933,33677126,68
57934,33677126,355
57935,33677126,770
57936,33677126,1097
57937,33677126,597
57938,33677126,1135
57939,33797253,570
57940,34342052,729
57941,34856725,123
57942,35415570,123
57943,36227895,588
57944,36227895,82
57945,36227895,245
57946,36227895,767
57947,36227895,384
57948,36227895,901
57949,33348297,409
57950,33348297,887
57951,33348297,886
57952,33425052,887
57953,33425052,887
57954,33425052,257
57955,34623941,170
57956,34623941,862
57957,34623941,887
57958,34623941,408
57959,34623941,886
57960,35132867,887
57961,35132867,408
57962,35260616,408
57963,35260616,408
57964,35708276,684
57965,35708276,408
57966,35708276,408
57967,35708276,886
57968,35813334,886
57969,35813334,886
57970,35813334,886
57971,35974420,170
57972,36061292,886
57973,36061292,886
57974,36454535,170
57975,36454535,408
57976,36454535,408
57977,36454535,257
57978,36454535,886
57979,36454535,886
57980,33584778,457
57981,34277280,1163
57982,35166357,1163
57983,33210928,910
57984,33210928,597
57985,33210928,597
57986,33210928,597
57987,33337012,179
57988,33337012,601
57989,33337012,597
57990,34148489,601
57991,34148489,1029
57992,34424670,1087
57993,34424670,751
57994,34424670,870
57995,34698913,626
57996,34698913,625
57997,34698913,597
57998,34904054,133
57999,34904054,905
58000,34904054,597
58001,35174508,311
58002,35254498,179
58003,35254498,310
58004,35254498,1069
58005,35254498,597
58006,35574559,325
58007,35833563,179
58008,35833563,672
58009,35833563,597
58010,36161431,46
58011,36161431,597
58012,36317044,311
58013,36317044,597
58014,33285701,915
58015,35963365,1016
58016,35947735,110
58017,35633174,63
58018,35633174,64
58019,35633174,1126
58020,35633174,240
58021,35633174,390
58022,35633174,769
58023,35633174,896
58024,35633174,367
58025,35633174,1098
58026,33627257,791
58027,33627257,744
58028,34487447,905
58029,34487447,296
58030,35304657,156
58031,35304657,720
58032,35304657,299
58033,36164812,721
58034,36164812,986
58035,36416145,807
58036,34326876,277
58037,34326876,277
58038,34326876,364
58039,34326876,1054
58040,35692300,122
58041,35692300,92
58042,35692300,600
58043,33230824,257
58044,34179227,257
58045,34179227,600
58046,35298462,123
58047,35298462,125
58048,35298462,600
58049,35378293,904
58050,35378293,257
58051,35378293,805
58052,35721715,904
58053,35721715,909
58054,36113092,904
58055,36113092,257
58056,33109916,261
58057,33109916,632
58058,33109916,631
58059,33109916,119
58060,33109916,896
58061,33109916,596
58062,33382576,1126
58063,33382576,74
58064,33382576,69
58065,33382576,67
58066,33382576,840
58067,33382576,840
58068,35744897,742
58069,35744897,840
58070,36102852,1215
58071,36102852,1151
58072,33628806,970
58073,33628806,298
58074,34602369,838
58075,34955561,1126
58076,34955561,155
58077,34955561,158
58078,34991845,384
58079,34991845,363
58080,35257555,833
58081,35257555,281
58082,35257555,282
58083,35257555,397
58084,35257555,1097
58085,35598508,1175
58086,35703943,155
58087,35703943,298
58088,35703943,805
58089,35970930,584
58090,35970930,53
58091,35970930,796
58092,35970930,338
58093,35970930,218
58094,35970930,246
58095,35970930,54
58096,35970930,241
58097,35970930,66
58098,35970930,281
58099,35970930,65
58100,35970930,354
58101,35970930,897
58102,35970930,901
58103,36050474,284
58104,36050474,805
58105,36050474,803
58106,33042733,1253
58107,33538310,1121
58108,33538310,402
58109,33538310,597
58110,33734111,1121
58111,33734111,636
58112,33734111,601
58113,34390440,1253
58114,34390440,1006
58115,34390440,800
58116,34997046,125
58117,34997046,625
58118,34997046,597
58119,35047505,815
58120,35047505,595
58121,35047505,594
58122,35408548,487
58123,35408548,636
58124,35408548,60
58125,35408548,625
58126,35698874,625
58127,36309590,636
58128,33106287,1124
58129,33106287,622
58130,33106287,1098
58131,33106287,595
58132,33106287,601
58133,33106287,601
58134,33420097,568
58135,33420097,1124
58136,33420097,1123
58137,33420097,597
58138,33420097,652
58139,33420097,652
58140,34208358,261
58141,34208358,261
58142,34726789,568
58143,34726789,450
58144,34726789,372
58145,34726789,372
58146,34726789,363
58147,34726789,363
58148,34726789,298
58149,34726789,597
58150,34726789,652
58151,34952489,261
58152,34952489,779
58153,34952489,298
58154,35145062,244
58155,35145062,795
58156,35145062,764
58157,35145062,74
58158,35145062,281
58159,35145062,372
58160,35497125,349
58161,35497125,1169
58162,35497125,595
58163,35497125,601
58164,35497125,597
58165,36162320,795
58166,36162320,597
58167,34461635,596
58168,34461635,600
58169,34461635,598
58170,35410778,623
58171,32981298,199
58172,32981298,7
58173,32999804,1188
58174,32999804,593
58175,32999804,1147
58176,33200953,1126
58177,33200953,7
58178,33200953,7
58179,33544559,1237
58180,33544559,7
58181,33569520,1007
58182,33569520,895
58183,34454806,1091
58184,34454806,7
58185,34454806,7
58186,34520332,956
58187,34520332,7
58188,34897971,197
58189,34897971,1189
58190,35290119,568
58191,35290119,214
58192,35290119,1188
58193,35290119,7
58194,35290119,324
58195,35290119,627
58196,35290119,264
58197,35536118,125
58198,35536118,7
58199,36181297,32
58200,36320919,197
58201,36320919,7
58202,34553780,1101
58203,34553780,300
58204,33049319,46
58205,33095426,1137
58206,33095426,227
58207,33820521,108
58208,34138781,259
58209,34138781,259
58210,35093107,619
58211,35093107,257
58212,35499034,619
58213,35499034,903
58214,36283808,1095
58215,34594680,860
58216,35931166,718
58217,34399956,717
58218,34838791,1106
58219,36081555,457
58220,33667047,257
58221,33667047,825
58222,34893255,257
58223,34893255,825
58224,35655939,257
58225,35655939,805
58226,33148542,257
58227,33148542,613
58228,33148542,7
58229,33460260,18
58230,33460260,838
58231,33460260,827
58232,33460260,823
58233,33460260,7
58234,33625532,385
58235,33625532,257
58236,33625532,613
58237,34013970,18
58238,34013970,18
58239,34013970,907
58240,34013970,257
58241,34240429,18
58242,34240429,931
58243,34240429,613
58244,34630669,18
58245,34630669,838
58246,34630669,257
58247,35091315,702
58248,35091315,18
58249,35091315,18
58250,35091315,849
58251,35091315,385
58252,35091315,613
58253,35200067,687
58254,35200067,257
58255,35200067,81
58256,35676366,18
58257,35676366,904
58258,35676366,257
58259,35676366,613
58260,35676366,613
58261,35676366,7
58262,36030048,18
58263,36030048,838
58264,36030048,7
58265,36432805,18
58266,36432805,904
58267,36432805,257
58268,33475891,169
58269,33475891,805
58270,33625598,1126
58271,33625598,12
58272,33625598,13
58273,33833398,339
58274,34302366,1126
58275,34302366,357
58276,34302366,791
58277,34302366,791
58278,34833797,1204
58279,34833797,281
58280,35133987,779
58281,35419792,379
58282,32933590,590
58283,32933590,575
58284,32933590,1099
58285,33238023,1129
58286,33238023,1137
58287,33508301,1016
58288,33508301,1018
58289,34221156,634
58290,34323261,1129
58291,34323261,1017
58292,34323261,43
58293,34323261,718
58294,34664821,904
58295,35300453,783
58296,35684614,215
58297,32975511,904
58298,33109772,515
58299,33970526,304
